customer_id,total_transactions,total_transaction_value,average_transaction_value,maximum_transaction_value,total_red_flags,maximum_rule_score,alert_count,customer_risk_level
CUST000360,20,11658.15,582.9075,1875.11,54,40,20,MEDIUM
CUST000361,27,26083.13,966.0418518518519,5187.08,74,50,27,HIGH
CUST000362,25,10656.36,426.25440000000003,2425.46,68,40,25,MEDIUM
CUST000363,30,15304.97,510.16566666666665,1869.03,77,40,30,MEDIUM
CUST000364,19,19692.91,1036.4689473684211,5514.24,56,55,19,HIGH
CUST000365,18,15166.0,842.5555555555555,4111.29,44,40,18,MEDIUM
CUST000366,22,12786.73,581.215,2658.61,58,40,22,MEDIUM
CUST000367,25,13387.92,535.5168,2946.5,66,40,25,MEDIUM
CUST000368,28,11590.11,413.9325,2162.08,106,60,28,HIGH
CUST000369,36,30581.91,849.4975,13192.15,91,50,36,HIGH
CUST000370,23,28650.97,1245.694347826087,11837.91,64,55,23,HIGH
CUST000371,20,35987.98,1799.3990000000001,19267.16,57,65,20,HIGH
CUST000372,23,12675.529999999999,551.1099999999999,1727.94,56,40,23,MEDIUM
CUST000373,25,19851.6,794.064,6311.67,64,50,25,HIGH
CUST000374,24,17993.14,749.7141666666666,4166.5,67,40,24,MEDIUM
CUST000375,25,15012.109999999999,600.4843999999999,5010.55,70,50,25,HIGH
CUST000376,27,21468.21,795.1188888888888,3852.44,67,40,27,MEDIUM
CUST000377,16,7568.4400000000005,473.02750000000003,1618.26,45,40,16,MEDIUM
CUST000378,30,16622.0,554.0666666666667,2152.94,82,40,30,MEDIUM
CUST000379,21,20817.809999999998,991.3242857142856,8044.95,62,70,21,CRITICAL
CUST000380,24,16144.78,672.6991666666667,3101.53,65,40,24,MEDIUM
CUST000381,25,19943.53,797.7411999999999,3916.41,69,40,25,MEDIUM
CUST000382,21,22718.22,1081.8200000000002,7080.2,57,55,21,HIGH
CUST000383,26,18666.61,717.9465384615385,4191.07,92,55,26,HIGH
CUST000384,24,22386.55,932.7729166666667,8632.24,64,70,24,CRITICAL
CUST000385,33,17818.77,539.9627272727273,3065.11,80,35,33,MEDIUM
CUST000386,14,10559.06,754.2185714285714,3835.97,39,40,14,MEDIUM
CUST000387,34,23358.29,687.0085294117647,4181.48,95,40,34,MEDIUM
CUST000388,31,28148.86,908.0277419354838,5805.18,113,65,31,HIGH
CUST000389,24,25286.13,1053.5887500000001,7073.18,60,50,24,HIGH
CUST000390,21,11316.01,538.8576190476191,1654.9,54,40,21,MEDIUM
CUST000391,25,19554.27,782.1708,5944.47,92,60,25,HIGH
CUST000392,18,8823.81,490.21166666666664,2185.23,51,40,18,MEDIUM
CUST000393,26,19487.789999999997,749.5303846153845,4658.69,68,40,26,MEDIUM
CUST000394,19,31137.65,1638.8236842105264,16374.4,56,70,19,CRITICAL
CUST000395,23,18744.14,814.9626086956522,3237.4,63,40,23,MEDIUM
CUST000396,20,11266.04,563.302,1879.63,51,40,20,MEDIUM
CUST000397,23,33267.33,1446.405652173913,10679.95,60,55,23,HIGH
CUST000398,20,14264.07,713.2035,6446.7,55,50,20,HIGH
CUST000399,31,41266.57,1331.179677419355,7749.8,89,55,31,HIGH
CUST000400,34,27565.22,810.7417647058824,6156.51,92,55,34,HIGH
CUST000401,33,43168.71,1308.1427272727271,19051.82,89,65,33,HIGH
CUST000402,25,19730.59,789.2236,3347.89,66,40,25,MEDIUM
CUST000403,17,22550.24,1326.484705882353,14172.51,50,55,17,HIGH
CUST000404,23,12154.05,528.4369565217391,3290.83,60,40,23,MEDIUM
CUST000405,20,20807.59,1040.3795,4564.1,53,40,20,MEDIUM
CUST000406,21,13655.59,650.2661904761904,4064.51,30,15,0,LOW
CUST000407,17,17362.16,1021.3035294117647,7926.88,48,55,17,HIGH
CUST000408,27,15933.11,590.1151851851852,3098.34,72,40,27,MEDIUM
CUST000409,22,8948.09,406.73136363636365,1530.67,62,40,22,MEDIUM
CUST000410,20,16069.55,803.4775,4484.19,54,40,20,MEDIUM
CUST000411,18,11163.06,620.17,2644.87,65,55,18,HIGH
CUST000412,29,21127.64,728.5393103448275,3397.46,81,40,29,MEDIUM
CUST000413,23,17553.44,763.1930434782608,2443.92,63,40,23,MEDIUM
CUST000414,26,19772.289999999997,760.4726923076922,4371.33,74,40,26,MEDIUM
CUST000415,22,12276.47,558.0213636363636,4239.36,61,40,22,MEDIUM
CUST000416,21,14213.67,676.8414285714285,2573.52,53,35,21,MEDIUM
CUST000417,26,17114.59,658.2534615384616,3322.93,71,40,26,MEDIUM
CUST000418,36,32249.34,895.815,5599.36,95,55,36,HIGH
CUST000419,33,42679.47,1293.3172727272727,19233.31,93,70,33,CRITICAL
CUST000420,25,23271.95,930.878,4518.52,66,40,25,MEDIUM
CUST000421,27,21854.48,809.4251851851851,3884.3,77,50,27,HIGH
CUST000422,19,9383.4,493.86315789473684,2641.84,51,40,19,MEDIUM
CUST000423,29,24666.95,850.5844827586208,4232.16,78,40,29,MEDIUM
CUST000424,28,18161.85,648.6374999999999,4015.99,77,40,28,MEDIUM
CUST000425,24,12859.24,535.8016666666666,2647.86,58,40,24,MEDIUM
CUST000426,28,18589.530000000002,663.9117857142858,2994.42,75,40,28,MEDIUM
CUST000427,27,19455.61,720.5781481481482,2917.14,73,40,27,MEDIUM
CUST000428,21,28600.67,1361.9366666666665,5057.98,58,55,21,HIGH
CUST000429,25,17865.45,714.618,4347.67,68,40,25,MEDIUM
CUST000430,26,21397.19,822.9688461538461,5555.78,70,50,26,HIGH
CUST000431,32,14505.619999999999,453.30062499999997,1940.8,84,40,32,MEDIUM
CUST000432,24,21493.29,895.55375,5140.33,65,55,24,HIGH
CUST000433,23,14818.74,644.2930434782609,3302.96,60,40,23,MEDIUM
CUST000434,22,10951.92,497.81454545454545,3694.87,57,35,22,MEDIUM
CUST000435,26,29967.75,1152.6057692307693,12174.42,75,55,26,HIGH
CUST000436,26,15415.17,592.8911538461539,2462.02,71,40,26,MEDIUM
CUST000437,34,31275.43,919.8655882352941,8502.35,87,80,34,CRITICAL
CUST000438,24,9311.6,387.98333333333335,1209.14,62,40,24,MEDIUM
CUST000439,18,16714.13,928.5627777777778,9776.4,53,70,18,CRITICAL
CUST000440,27,17550.03,650.0011111111111,2802.58,72,40,27,MEDIUM
CUST000441,21,15604.7,743.0809523809525,1925.72,55,40,21,MEDIUM
CUST000442,28,14206.02,507.35785714285714,1672.78,83,40,28,MEDIUM
CUST000443,28,24995.15,892.6839285714286,7422.07,68,50,28,HIGH
CUST000444,28,25433.66,908.345,4300.99,77,40,28,MEDIUM
CUST000445,27,16080.49,595.5737037037037,2524.69,68,35,27,MEDIUM
CUST000446,23,16127.699999999999,701.2043478260869,2659.02,65,40,23,MEDIUM
CUST000447,24,69851.2,2910.4666666666667,50000.0,63,75,24,CRITICAL
CUST000448,23,16410.13,713.4839130434783,4167.34,60,40,23,MEDIUM
CUST000449,26,18269.3,702.6653846153846,5349.28,66,55,26,HIGH
CUST000450,38,19757.68,519.938947368421,2258.21,109,40,38,MEDIUM
CUST000451,24,25311.3,1054.6375,8493.39,68,70,24,CRITICAL
CUST000452,24,10127.31,421.97125,2221.6,64,40,24,MEDIUM
CUST000453,22,19883.0,903.7727272727273,7378.48,64,55,22,HIGH
CUST000454,27,13086.44,484.68296296296296,3149.51,98,55,27,HIGH
CUST000455,26,30818.190000000002,1185.315,8312.51,80,70,26,CRITICAL
CUST000456,26,14823.89,570.1496153846153,4059.72,69,40,26,MEDIUM
CUST000457,22,29160.22,1325.4645454545455,10546.69,64,50,22,HIGH
CUST000458,25,21802.65,872.1060000000001,3890.22,65,40,25,MEDIUM
CUST000459,25,18327.7,733.1080000000001,3084.35,74,40,25,MEDIUM
CUST000460,27,23113.329999999998,856.0492592592592,2620.92,73,40,27,MEDIUM
CUST000461,30,21877.68,729.256,4095.04,80,40,30,MEDIUM
CUST000462,15,8681.28,578.7520000000001,3010.39,35,35,15,MEDIUM
CUST000463,25,12168.59,486.7436,3426.31,69,40,25,MEDIUM
CUST000464,29,14460.58,498.6406896551724,2670.99,76,50,29,HIGH
CUST000465,30,15279.61,509.32033333333334,4052.36,76,40,30,MEDIUM
CUST000466,24,21330.82,888.7841666666667,5772.69,59,50,24,HIGH
CUST000467,18,13064.699999999999,725.8166666666666,2286.37,49,40,18,MEDIUM
CUST000468,22,13562.15,616.4613636363637,2028.91,54,40,22,MEDIUM
CUST000469,28,20466.0,730.9285714285714,4351.33,77,40,28,MEDIUM
CUST000470,25,35542.87,1421.7148000000002,9578.59,71,70,25,CRITICAL
CUST000471,26,18646.62,717.1776923076923,5244.72,71,50,26,HIGH
CUST000472,28,15165.8,541.6357142857142,4034.73,77,40,28,MEDIUM
CUST000473,30,11365.72,378.8573333333333,1787.81,107,55,30,HIGH
CUST000474,23,26845.08,1167.1773913043478,10593.45,61,50,23,HIGH
CUST000475,30,16852.51,561.7503333333333,3093.83,82,40,30,MEDIUM
CUST000476,32,20240.35,632.5109375,3022.79,85,40,32,MEDIUM
CUST000477,35,20683.22,590.9491428571429,4062.13,90,40,35,MEDIUM
CUST000478,29,26624.16,918.0744827586207,9276.45,73,65,29,HIGH
CUST000479,24,14702.36,612.5983333333334,2143.36,70,40,24,MEDIUM
CUST000480,21,9315.48,443.5942857142857,2404.43,52,40,21,MEDIUM
CUST000481,26,21854.93,840.5742307692308,5750.42,95,65,26,HIGH
CUST000482,23,10213.99,444.08652173913043,1880.51,60,40,23,MEDIUM
CUST000483,27,20368.5,754.3888888888889,3539.09,72,40,27,MEDIUM
CUST000484,22,18096.79,822.5813636363637,5463.96,58,55,22,HIGH
CUST000485,24,13466.99,561.1245833333334,5071.65,67,55,24,HIGH
CUST000486,25,21686.54,867.4616000000001,7942.54,68,50,25,HIGH
CUST000487,23,22289.68,969.1165217391305,5149.15,63,55,23,HIGH
CUST000488,19,9359.86,492.62421052631584,2000.81,52,40,19,MEDIUM
CUST000489,24,8561.619999999999,356.7341666666666,1095.6,58,40,24,MEDIUM
CUST000490,23,14672.27,637.9247826086956,2292.88,61,40,23,MEDIUM
CUST000491,23,17400.72,756.553043478261,3033.55,65,40,23,MEDIUM
CUST000492,24,17029.86,709.5775,2533.48,87,50,24,HIGH
CUST000493,31,14472.02,466.8393548387097,1649.46,83,40,31,MEDIUM
CUST000494,23,18904.64,821.9408695652173,5731.7,62,55,23,HIGH
CUST000495,21,23743.18,1130.627619047619,7258.96,56,50,21,HIGH
CUST000496,28,28265.04,1009.4657142857143,7359.85,72,55,28,HIGH
CUST000497,21,11621.369999999999,553.3985714285714,4276.15,56,40,21,MEDIUM
CUST000498,20,16856.21,842.8104999999999,3200.08,54,40,20,MEDIUM
CUST000499,23,18300.43,795.6708695652175,4670.99,61,40,23,MEDIUM
CUST000500,28,19008.18,678.8635714285714,3847.28,78,40,28,MEDIUM
CUST000501,18,6959.61,386.645,1469.37,46,40,18,MEDIUM
CUST000502,31,23332.64,752.6658064516129,2620.72,83,40,31,MEDIUM
CUST000503,24,14258.43,594.10125,3080.48,61,40,24,MEDIUM
CUST000504,16,8581.880000000001,536.3675000000001,2780.92,57,55,16,HIGH
CUST000505,23,19881.79,864.4256521739131,8074.93,63,70,23,CRITICAL
CUST000506,20,16753.14,837.6569999999999,4258.79,55,40,20,MEDIUM
CUST000507,17,13735.95,807.9970588235294,4014.66,44,40,17,MEDIUM
CUST000508,26,20423.67,785.5257692307691,3480.05,69,40,26,MEDIUM
CUST000509,26,25086.56,964.8676923076923,4259.0,65,40,26,MEDIUM
CUST000510,25,14149.41,565.9764,4160.19,62,40,25,MEDIUM
CUST000511,24,27924.69,1163.52875,16055.4,64,55,24,HIGH
CUST000512,22,14444.37,656.5622727272728,1725.98,62,40,22,MEDIUM
CUST000513,19,8118.7,427.3,1873.19,32,20,0,LOW
CUST000514,33,25399.45,769.6803030303031,4037.05,90,40,33,MEDIUM
CUST000515,26,24090.03,926.5396153846153,5203.36,73,50,26,HIGH
CUST000516,25,18202.52,728.1008,3834.82,71,40,25,MEDIUM
CUST000517,18,28357.820000000003,1575.4344444444446,8394.37,52,70,18,CRITICAL
CUST000518,15,11203.37,746.8913333333334,3069.59,55,50,15,HIGH
CUST000519,21,23071.46,1098.6409523809523,6576.69,54,50,21,HIGH
CUST000520,27,18493.25,684.9351851851852,5244.16,76,55,27,HIGH
CUST000521,16,7649.38,478.08625,1652.0,49,40,16,MEDIUM
CUST000522,27,15755.960000000001,583.5540740740742,3283.29,70,40,27,MEDIUM
CUST000523,22,14457.28,657.1490909090909,1429.05,58,40,22,MEDIUM
CUST000524,32,24553.03,767.2821875,4665.47,81,40,32,MEDIUM
CUST000525,21,11099.28,528.5371428571428,2137.09,54,40,21,MEDIUM
CUST000526,35,38844.69,1109.8482857142858,10984.6,99,70,35,CRITICAL
CUST000527,29,17884.260000000002,616.6986206896553,2216.13,79,40,29,MEDIUM
CUST000528,28,22144.75,790.8839285714286,3747.64,105,55,28,HIGH
CUST000529,29,22390.57,772.0886206896552,3539.34,74,40,29,MEDIUM
CUST000530,21,10471.539999999999,498.6447619047619,2672.7,57,40,21,MEDIUM
CUST000531,24,15094.77,628.94875,3564.13,63,40,24,MEDIUM
CUST000532,32,19227.72,600.86625,4344.41,89,40,32,MEDIUM
CUST000533,26,17168.08,660.3107692307693,2618.38,73,40,26,MEDIUM
CUST000534,26,33678.32,1295.32,6430.24,68,60,26,HIGH
CUST000535,26,25560.21,983.0849999999999,8028.45,71,85,26,CRITICAL
CUST000536,35,23912.43,683.2122857142857,2178.4,95,40,35,MEDIUM
CUST000537,21,36741.189999999995,1749.580476190476,24428.28,57,65,21,HIGH
CUST000538,22,11465.31,521.1504545454545,3351.72,61,40,22,MEDIUM
CUST000539,24,17351.52,722.98,3692.37,66,40,24,MEDIUM
CUST000540,21,25793.61,1228.267142857143,7118.66,77,65,21,HIGH
CUST000541,24,18717.13,779.8804166666667,3564.63,68,40,24,MEDIUM
CUST000542,18,14113.97,784.1094444444444,3428.97,46,35,18,MEDIUM
CUST000543,22,9471.89,430.5404545454545,2151.3,57,40,22,MEDIUM
CUST000544,29,20089.82,692.7524137931034,5757.61,77,55,29,HIGH
CUST000545,24,14454.08,602.2533333333333,2007.53,68,40,24,MEDIUM
CUST000546,17,9700.19,570.5994117647059,2231.64,41,35,17,MEDIUM
CUST000547,27,14743.64,546.0607407407407,2737.55,78,40,27,MEDIUM
CUST000548,20,14367.88,718.394,3227.76,53,40,20,MEDIUM
CUST000549,25,10374.62,414.9848,2484.28,64,40,25,MEDIUM
CUST000550,25,17290.98,691.6392,2839.39,68,40,25,MEDIUM
CUST000551,24,16500.84,687.535,4799.97,67,40,24,MEDIUM
CUST000552,22,12353.43,561.5195454545454,1985.88,61,40,22,MEDIUM
CUST000553,23,14784.29,642.7952173913044,3078.24,63,40,23,MEDIUM
CUST000554,26,28658.0,1102.2307692307693,4481.95,97,50,26,HIGH
CUST000555,26,20807.69,800.2957692307692,3167.25,98,50,26,HIGH
CUST000556,26,15028.98,578.0376923076923,3759.35,71,40,26,MEDIUM
CUST000557,25,11323.97,452.9588,1285.54,60,40,25,MEDIUM
CUST000558,24,19559.28,814.9699999999999,7850.9,63,50,24,HIGH
CUST000559,18,16772.89,931.8272222222222,7116.66,52,50,18,HIGH
CUST000560,22,11663.72,530.1690909090909,2164.18,60,40,22,MEDIUM
CUST000561,22,15656.25,711.6477272727273,2338.47,61,40,22,MEDIUM
CUST000562,22,15386.71,699.3959090909091,4780.4,78,55,22,HIGH
CUST000563,22,22229.02,1010.41,6803.77,60,60,22,HIGH
CUST000564,22,13838.92,629.0418181818181,4425.6,61,40,22,MEDIUM
CUST000565,26,17350.56,667.3292307692308,2590.93,70,40,26,MEDIUM
CUST000566,21,20135.47,958.8319047619049,5331.4,60,65,21,HIGH
CUST000567,21,10197.61,485.60047619047623,1113.37,55,40,21,MEDIUM
CUST000568,40,35538.84,888.4709999999999,10613.8,107,50,40,HIGH
CUST000569,31,19227.19,620.2319354838709,2996.85,78,40,31,MEDIUM
CUST000570,24,10303.73,429.3220833333333,2933.91,69,40,24,MEDIUM
CUST000571,26,25272.32,972.0123076923077,8555.37,72,70,26,CRITICAL
CUST000572,29,15272.48,526.6372413793104,2431.35,82,40,29,MEDIUM
CUST000573,31,22998.96,741.901935483871,2755.93,86,40,31,MEDIUM
CUST000574,18,13201.81,733.4338888888889,4636.59,47,40,18,MEDIUM
CUST000575,18,6552.89,364.0494444444445,1276.24,54,40,18,MEDIUM
CUST000576,23,45742.03999999999,1988.7843478260868,40851.39,71,70,23,CRITICAL
CUST000577,21,15668.49,746.1185714285714,6315.48,59,55,21,HIGH
CUST000578,32,42709.29,1334.6653125,14678.21,91,55,32,HIGH
CUST000579,19,17319.77,911.5668421052632,6872.49,69,70,19,CRITICAL
CUST000580,20,10771.2,538.5600000000001,1668.72,53,40,20,MEDIUM
CUST000581,22,11586.95,526.6795454545455,1684.96,57,40,22,MEDIUM
CUST000582,26,13332.39,512.7842307692307,2792.17,68,40,26,MEDIUM
CUST000583,30,16159.84,538.6613333333333,1941.42,80,40,30,MEDIUM
CUST000584,22,12070.05,548.6386363636364,5872.68,60,55,22,HIGH
CUST000585,18,7029.51,390.52833333333336,1156.34,52,40,18,MEDIUM
CUST000586,25,13621.89,544.8756,2087.8,67,40,25,MEDIUM
CUST000587,31,13230.33,426.78483870967744,1420.04,88,40,31,MEDIUM
CUST000588,24,22885.329999999998,953.5554166666666,5013.0,66,50,24,HIGH
CUST000589,16,12166.11,760.381875,6415.47,44,55,16,HIGH
CUST000590,22,25709.62,1168.6190909090908,12199.82,64,50,22,HIGH
CUST000591,37,25868.5,699.1486486486486,5903.6,102,55,37,HIGH
CUST000592,25,13433.27,537.3308000000001,3390.89,70,40,25,MEDIUM
CUST000593,30,16515.79,550.5263333333334,3610.68,79,40,30,MEDIUM
CUST000594,17,13872.380000000001,816.0223529411766,4942.46,66,55,17,HIGH
CUST000595,26,29441.14,1132.3515384615384,9182.63,71,75,26,CRITICAL
CUST000596,18,8076.54,448.69666666666666,1639.16,51,40,18,MEDIUM
CUST000597,21,11005.39,524.0661904761904,1836.41,54,40,21,MEDIUM
CUST000598,23,26334.34,1144.9713043478262,4919.67,57,35,23,MEDIUM
CUST000599,33,23458.25,710.8560606060606,4558.64,89,45,33,MEDIUM
CUST000600,29,59801.369999999995,2062.1162068965514,39409.52,83,80,29,CRITICAL
CUST000601,28,29497.53,1053.4832142857142,6261.65,82,55,28,HIGH
CUST000602,12,4543.7699999999995,378.6475,1037.05,33,40,12,MEDIUM
CUST000603,23,8718.71,379.0743478260869,2785.71,61,35,23,MEDIUM
CUST000604,17,11334.78,666.7517647058824,2646.26,44,40,17,MEDIUM
CUST000605,29,35233.83,1214.959655172414,7012.99,80,50,29,HIGH
CUST000606,16,13287.52,830.47,2605.12,44,40,16,MEDIUM
CUST000607,20,12110.31,605.5155,2973.5,70,85,20,CRITICAL
CUST000608,31,24427.07,787.97,5833.35,77,50,31,HIGH
CUST000609,18,8032.179999999999,446.23222222222216,2129.38,23,15,0,LOW
CUST000610,22,13869.68,630.44,2946.83,61,40,22,MEDIUM
CUST000611,20,10442.81,522.1405,1687.24,81,55,20,HIGH
CUST000612,23,22536.309999999998,979.8395652173912,7154.57,66,50,23,HIGH
CUST000613,30,14759.69,491.98966666666666,1599.84,78,40,30,MEDIUM
CUST000614,26,18825.73,724.0665384615385,5550.83,68,55,26,HIGH
CUST000615,22,12305.990000000002,559.3631818181819,2373.11,59,40,22,MEDIUM
CUST000616,27,18794.4,696.088888888889,2917.23,72,35,27,MEDIUM
CUST000617,27,20089.68,744.0622222222222,4728.89,75,40,27,MEDIUM
CUST000618,22,17964.62,816.5736363636363,7894.5,62,55,22,HIGH
CUST000619,17,12199.71,717.63,4187.83,42,45,17,MEDIUM
CUST000620,25,18350.77,734.0308,2685.85,65,35,25,MEDIUM
CUST000621,27,13342.67,494.17296296296297,1724.66,77,40,27,MEDIUM
CUST000622,21,22045.36,1049.7790476190476,9701.17,60,85,21,CRITICAL
CUST000623,23,14856.5,645.9347826086956,4179.87,61,40,23,MEDIUM
CUST000624,20,16266.14,813.307,3511.86,55,40,20,MEDIUM
CUST000625,27,29209.9,1081.8481481481483,11282.85,69,55,27,HIGH
CUST000626,22,13932.539999999999,633.2972727272727,2173.6,61,40,22,MEDIUM
CUST000627,25,17679.24,707.1696000000001,2797.03,94,50,25,HIGH
CUST000628,27,11532.039999999999,427.11259259259253,2755.72,69,40,27,MEDIUM
CUST000629,30,19489.65,649.6550000000001,3451.76,77,40,30,MEDIUM
CUST000630,24,29862.649999999998,1244.2770833333332,13874.88,68,55,24,HIGH
CUST000631,17,8604.09,506.1229411764706,1757.54,50,40,17,MEDIUM
CUST000632,26,26179.87,1006.9180769230769,5264.09,67,55,26,HIGH
CUST000633,32,21604.4,675.1375,4737.34,85,40,32,MEDIUM
CUST000634,22,12127.800000000001,551.2636363636365,1969.95,59,40,22,MEDIUM
CUST000635,30,28120.079999999998,937.3359999999999,6574.49,78,50,30,HIGH
CUST000636,20,21634.03,1081.7015,12337.65,52,70,20,CRITICAL
CUST000637,21,16161.93,769.6157142857143,2816.1,55,35,21,MEDIUM
CUST000638,28,20099.91,717.8539285714286,5578.77,77,50,28,HIGH
CUST000639,26,20351.14,782.7361538461538,5015.81,68,50,26,HIGH
CUST000640,19,9524.8,501.3052631578947,2372.97,50,40,19,MEDIUM
CUST000641,36,25418.4,706.0666666666667,3048.83,94,50,36,HIGH
CUST000642,28,24254.93,866.2475000000001,4578.37,104,55,28,HIGH
CUST000643,21,12321.24,586.7257142857143,2309.22,60,40,21,MEDIUM
CUST000644,30,19998.38,666.6126666666667,3715.87,77,40,30,MEDIUM
CUST000645,27,19856.16,735.4133333333333,4731.2,98,50,27,HIGH
CUST000646,24,19220.23,800.8429166666666,6824.87,64,50,24,HIGH
CUST000647,16,6608.33,413.020625,2110.39,42,40,16,MEDIUM
CUST000648,21,8096.68,385.55619047619047,1059.71,59,40,21,MEDIUM
CUST000649,19,10668.49,561.4994736842106,2339.44,51,40,19,MEDIUM
CUST000650,17,9610.65,565.3323529411764,2918.66,50,40,17,MEDIUM
CUST000651,22,20491.75,931.4431818181819,8722.93,61,80,22,CRITICAL
CUST000652,27,34633.15,1282.7092592592594,8678.84,77,70,27,CRITICAL
CUST000653,19,8821.09,464.2678947368421,1612.25,53,40,19,MEDIUM
CUST000654,23,14584.08,634.0904347826087,4747.62,59,35,23,MEDIUM
CUST000655,34,20664.35,607.775,3093.18,85,40,34,MEDIUM
CUST000656,22,15083.32,685.6054545454546,2770.32,58,40,22,MEDIUM
CUST000657,25,17116.2,684.648,5232.97,64,50,25,HIGH
CUST000658,18,7598.9800000000005,422.16555555555556,1743.98,49,40,18,MEDIUM
CUST000659,26,15143.42,582.4392307692308,3658.57,68,40,26,MEDIUM
CUST000660,28,16170.16,577.5057142857142,2210.81,73,40,28,MEDIUM
CUST000661,26,23429.23,901.1242307692307,6929.11,72,70,26,CRITICAL
CUST000662,27,16305.16,603.8948148148148,4595.47,70,35,27,MEDIUM
CUST000663,23,59829.24999999999,2601.2717391304345,49483.34,61,80,23,CRITICAL
CUST000664,25,15244.92,609.7968,2667.43,92,50,25,HIGH
CUST000665,24,10711.78,446.3241666666667,2045.88,66,40,24,MEDIUM
CUST000666,25,15814.08,632.5632,3668.99,66,40,25,MEDIUM
CUST000667,19,16396.3,862.9631578947368,4379.99,49,35,19,MEDIUM
CUST000668,23,20664.3,898.4478260869565,4489.46,83,55,23,HIGH
CUST000669,23,13887.95,603.8239130434783,3361.18,64,40,23,MEDIUM
CUST000670,27,16573.17,613.821111111111,3196.73,68,40,27,MEDIUM
CUST000671,20,16246.81,812.3405,3424.1,50,40,20,MEDIUM
CUST000672,15,5528.04,368.536,1212.42,40,40,15,MEDIUM
CUST000673,22,6631.719999999999,301.4418181818182,1064.27,59,40,22,MEDIUM
CUST000674,19,34185.61,1799.2426315789473,9008.3,60,75,19,CRITICAL
CUST000675,20,32471.239999999998,1623.562,6971.83,55,50,20,HIGH
CUST000676,17,16060.16,944.7152941176471,4350.46,50,40,17,MEDIUM
CUST000677,33,37305.52,1130.4703030303028,5795.3,91,55,33,HIGH
CUST000678,26,19020.829999999998,731.5703846153846,4228.11,68,40,26,MEDIUM
CUST000679,27,16568.72,613.6562962962963,2601.75,73,40,27,MEDIUM
CUST000680,24,20175.09,840.62875,5591.09,71,50,24,HIGH
CUST000681,26,12901.380000000001,496.2069230769231,1464.38,71,40,26,MEDIUM
CUST000682,27,27573.09,1021.2255555555556,6198.69,70,55,27,HIGH
CUST000683,20,15228.02,761.4010000000001,4021.56,53,40,20,MEDIUM
CUST000684,26,27694.969999999998,1065.1911538461538,5100.36,71,50,26,HIGH
CUST000685,24,13285.58,553.5658333333333,2881.25,62,35,24,MEDIUM
CUST000686,25,19010.55,760.422,3672.16,67,40,25,MEDIUM
