case_id,customer_id,case_priority,case_risk_level,highest_risk_score,alert_count,total_transaction_volume_usd,alert_transaction_volume_usd,customer_risk_rating,customer_type,occupation,annual_income_usd,expected_monthly_volume_usd,pep_flag,sanctions_flag,adverse_media_flag,red_flag_count,red_flag_codes,red_flag_descriptions,top_shap_drivers,primary_alert_type,primary_alert_reason,model_rule_agreement,preliminary_disposition,analyst_disposition,investigation_status,analyst_notes,escalation_required,sar_consideration
AML-CUST000756,CUST000756,P3,MEDIUM,45.75,38,36013.58,36013.58,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,transaction_hour | is_night_transaction | is_small_cash_transaction | log_amount | unique_counterparties | international_ratio_24h,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST003038,CUST003038,P3,MEDIUM,45.75,24,21409.55,21409.55,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,transaction_month | channel_transaction_ratio | structuring_ratio,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002782,CUST002782,P3,MEDIUM,44.0,30,35658.69,35658.69,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,log_amount | transaction_hour | international_ratio_24h,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004328,CUST004328,P3,MEDIUM,44.0,21,44129.87,44129.87,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,transaction_hour | log_amount | channel_transaction_ratio,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000030,CUST000030,P3,MEDIUM,42.5,38,218699.32,214718.87,,,,,,0,0,1,5,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_STRUCTURING,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Multiple transactions observed in the synthetic structuring threshold range.,suspicious_transaction_ratio | structuring_ratio | rapid_movement_ratio | log_amount | rapid_transaction_indicator | transactions_24h,STRUCTURING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000060,CUST000060,P3,MEDIUM,42.5,35,182501.67,179734.25,,,,,,0,0,1,5,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_STRUCTURING,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Multiple transactions observed in the synthetic structuring threshold range.,log_amount | rapid_transaction_indicator | suspicious_transaction_ratio | transactions_24h | transaction_hour | channel_transaction_count,FUNNEL_ACCOUNT,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000062,CUST000062,P3,MEDIUM,42.5,31,170489.32,152299.09,,,,,,0,0,1,5,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_STRUCTURING,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Multiple transactions observed in the synthetic structuring threshold range.,log_amount | suspicious_transaction_ratio | rapid_transaction_indicator,FUNNEL_ACCOUNT,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000081,CUST000081,P3,MEDIUM,42.5,30,168900.75,161943.6,,,,,,0,0,1,5,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_STRUCTURING,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Multiple transactions observed in the synthetic structuring threshold range.,,FUNNEL_ACCOUNT,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000097,CUST000097,P3,MEDIUM,42.5,33,436362.83,432732.52,,,,,,0,0,1,4,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,log_amount | amount_usd | amount_deviation_from_average,LAYERING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002926,CUST002926,P3,MEDIUM,42.5,14,18496.9,16888.39,,,,,,0,0,1,4,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000046,CUST000046,P3,MEDIUM,42.12,20,631886.03,571446.91,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High ML suspiciousness score,ML_HIGH_RULE_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST003118,CUST003118,P3,MEDIUM,40.75,11,41398.95,36768.57,,,,,,0,0,1,4,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004424,CUST004424,P3,MEDIUM,40.75,13,27418.41,17983.86,,,,,,0,0,1,4,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000257,CUST000257,P3,MEDIUM,40.5,22,24054.32,24054.32,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002349,CUST002349,P3,MEDIUM,40.5,25,46261.38,46261.38,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,international_ratio_24h | customer_max_transaction | transaction_hour | amount_deviation_from_average | log_amount | amount_usd | transaction_month | is_night_transaction,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator; Behavioral model drivers: amount_deviation_from_average | log_amount | amount_usd,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002635,CUST002635,P3,MEDIUM,40.5,18,15437.88,15437.88,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,transaction_hour | international_ratio_24h | unique_destination_countries | is_night_transaction,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002674,CUST002674,P3,MEDIUM,40.5,24,17587.44,17587.44,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST003176,CUST003176,P3,MEDIUM,40.5,21,19780.11,19780.11,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST003600,CUST003600,P3,MEDIUM,40.5,32,34505.32,34505.32,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,log_amount | unique_counterparties | customer_total_transactions,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004434,CUST004434,P3,MEDIUM,40.5,24,22424.67,22424.67,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004803,CUST004803,P3,MEDIUM,39.0,11,23371.16,11602.77,,,,,,0,0,1,4,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001549,CUST001549,P3,MEDIUM,38.75,23,16260.0,16260.0,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,transaction_hour | transaction_month | log_amount,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST003387,CUST003387,P3,MEDIUM,38.75,28,38630.59,38630.59,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,international_ratio_24h | customer_max_transaction | amount_vs_customer_average,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004188,CUST004188,P3,MEDIUM,38.75,15,31207.82,31207.82,,,,,,1,0,0,4,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001114,CUST001114,P3,MEDIUM,37.75,27,13590.04,13590.04,,,,,,1,0,1,4,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,log_amount | transaction_month | transaction_hour,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; PEP indicator; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002014,CUST002014,P3,MEDIUM,37.25,16,33004.23,23622.63,,,,,,0,0,1,4,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002166,CUST002166,P3,MEDIUM,37.25,19,23020.68,18081.59,,,,,,0,0,1,4,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,transaction_month | transaction_hour | channel_transaction_count | is_night_transaction,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002846,CUST002846,P3,MEDIUM,37.25,15,19778.83,16701.87,,,,,,0,0,1,4,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST003213,CUST003213,P3,MEDIUM,37.25,22,38223.8,33222.52,,,,,,0,0,1,4,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST003347,CUST003347,P3,MEDIUM,37.25,13,31308.06,23649.28,,,,,,0,0,1,4,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
