customer_id,total_transactions,total_transaction_volume,average_transaction,maximum_transaction,transaction_std,cash_transactions,international_transactions,suspicious_transactions,rule_alerts,unique_counterparties,unique_origin_countries,unique_destination_countries,average_rule_score,maximum_rule_score,average_red_flags,maximum_red_flags,PEP_flag,sanctions_flag,adverse_media_flag,structuring_events,rapid_movement_events,funnel_behavior,layering_behavior,mule_behavior,target,cash_ratio,international_ratio,suspicious_ratio,rule_alert_ratio,structuring_ratio,rapid_movement_ratio
CUST000107,49,408936.57,8345.644285714287,29010.75,10402.070777380699,10,36,20,49,48,4,9,58.87755102040816,100,4.448979591836735,8,0,0,0,0,19,1,1,1,1,0.20408163265306123,0.7346938775510204,0.40816326530612246,1.0,0.0,0.3877551020408163
CUST000108,47,429973.91000000003,9148.381063829787,29408.65,10473.25667479697,6,30,20,47,46,4,9,60.319148936170215,100,4.51063829787234,9,0,0,0,1,19,1,1,1,1,0.1276595744680851,0.6382978723404256,0.425531914893617,1.0,0.02127659574468085,0.40425531914893614
CUST000109,40,403431.06,10085.7765,27056.53,9817.204288161429,1,30,20,40,39,4,8,65.625,100,4.7,8,0,0,0,1,19,1,1,1,1,0.025,0.75,0.5,1.0,0.025,0.475
CUST000110,45,152605.62,3391.236,17158.66,3811.1404984146625,4,7,20,45,45,5,6,45.55555555555556,100,3.1555555555555554,7,0,0,0,4,12,1,1,0,1,0.08888888888888889,0.15555555555555556,0.4444444444444444,1.0,0.08888888888888889,0.26666666666666666
CUST000111,54,135974.91,2518.053888888889,10008.24,2912.8007580965113,3,18,20,54,54,8,7,40.46296296296296,100,2.962962962962963,7,0,0,0,3,8,1,1,0,1,0.05555555555555555,0.3333333333333333,0.37037037037037035,1.0,0.05555555555555555,0.14814814814814814
CUST000112,41,125286.32,3055.7639024390246,9167.09,3062.4917336254784,4,13,20,41,41,7,4,49.51219512195122,100,3.5853658536585367,8,0,0,0,4,12,1,1,0,1,0.0975609756097561,0.3170731707317073,0.4878048780487805,1.0,0.0975609756097561,0.2926829268292683
CUST000113,35,108181.0,3090.885714285714,9301.02,2770.990896199287,6,7,20,35,35,6,2,42.57142857142857,100,3.1142857142857143,7,0,0,0,3,8,1,1,0,1,0.17142857142857143,0.2,0.5714285714285714,1.0,0.08571428571428572,0.22857142857142856
CUST000114,39,131124.36,3362.1630769230765,9390.13,3043.4643076747725,2,7,20,39,39,6,4,47.69230769230769,100,3.3333333333333335,7,0,0,0,4,10,1,1,0,1,0.05128205128205128,0.1794871794871795,0.5128205128205128,1.0,0.10256410256410256,0.2564102564102564
CUST000115,46,136876.12,2975.5678260869563,8850.56,2955.0142770573793,5,16,20,46,46,6,8,47.93478260869565,100,3.4347826086956523,7,0,0,0,4,13,1,1,0,1,0.10869565217391304,0.34782608695652173,0.43478260869565216,1.0,0.08695652173913043,0.2826086956521739
CUST000116,40,114731.95999999999,2868.299,9790.43,3130.6449807854174,2,11,20,40,40,6,7,47.375,100,3.35,7,0,0,0,5,11,1,1,0,1,0.05,0.275,0.5,1.0,0.125,0.275
CUST000117,38,129904.92,3418.5505263157893,9773.82,3073.874739843568,2,9,20,38,38,5,5,48.68421052631579,100,3.3947368421052633,7,0,0,0,4,12,1,1,0,1,0.05263157894736842,0.23684210526315788,0.5263157894736842,1.0,0.10526315789473684,0.3157894736842105
CUST000118,40,148824.24,3720.6059999999998,9989.58,3608.319118374179,5,10,20,40,39,6,5,49.875,100,3.575,7,0,0,0,8,13,1,1,0,1,0.125,0.25,0.5,1.0,0.2,0.325
CUST000119,44,144273.12,3278.9345454545455,9798.7,3426.4007544770925,7,12,20,44,42,6,6,50.45454545454545,100,3.6136363636363638,7,0,0,0,7,13,1,1,0,1,0.1590909090909091,0.2727272727272727,0.45454545454545453,1.0,0.1590909090909091,0.29545454545454547
CUST000120,38,146811.1,3863.4500000000003,9907.41,3534.171129950129,3,7,20,38,37,5,5,53.94736842105263,100,3.6842105263157894,7,0,0,0,8,14,1,1,0,1,0.07894736842105263,0.18421052631578946,0.5263157894736842,1.0,0.21052631578947367,0.3684210526315789
CUST000121,37,112657.9,3044.808108108108,8804.62,2682.4431128739066,4,6,20,37,37,4,5,46.62162162162162,95,3.2432432432432434,6,0,0,0,3,9,1,1,0,1,0.10810810810810811,0.16216216216216217,0.5405405405405406,1.0,0.08108108108108109,0.24324324324324326
CUST000122,42,131271.82,3125.519523809524,9940.47,3225.9109790364737,4,9,20,42,42,5,5,50.595238095238095,100,3.5,7,0,0,0,4,15,1,1,0,1,0.09523809523809523,0.21428571428571427,0.47619047619047616,1.0,0.09523809523809523,0.35714285714285715
CUST000123,41,116222.92,2834.7053658536583,8220.0,2778.4716555429327,4,11,20,41,41,6,7,46.951219512195124,100,3.317073170731707,7,0,0,0,1,13,1,1,0,1,0.0975609756097561,0.2682926829268293,0.4878048780487805,1.0,0.024390243902439025,0.3170731707317073
CUST000124,46,147932.05,3215.9141304347822,16143.81,3677.0384535882954,4,11,20,46,44,6,4,49.130434782608695,100,3.4130434782608696,7,0,0,0,5,13,1,1,0,1,0.08695652173913043,0.2391304347826087,0.43478260869565216,1.0,0.10869565217391304,0.2826086956521739
CUST000125,49,169166.91,3452.385918367347,9501.94,3579.3263941667615,6,20,20,49,49,9,9,53.57142857142857,100,3.836734693877551,7,0,0,0,10,16,1,1,0,1,0.12244897959183673,0.40816326530612246,0.40816326530612246,1.0,0.20408163265306123,0.32653061224489793
CUST000126,44,142409.88,3236.588181818182,9390.63,3249.7235206923074,7,15,20,44,44,6,7,48.75,100,3.590909090909091,8,0,0,0,6,10,1,1,0,1,0.1590909090909091,0.3409090909090909,0.45454545454545453,1.0,0.13636363636363635,0.22727272727272727
CUST000127,42,131266.55,3125.3940476190473,9901.43,3175.309617757721,2,12,20,42,42,6,6,48.57142857142857,100,3.4047619047619047,7,0,0,0,4,12,1,1,0,1,0.047619047619047616,0.2857142857142857,0.47619047619047616,1.0,0.09523809523809523,0.2857142857142857
CUST000128,46,152620.47,3317.836304347826,9994.52,3489.1628165407365,6,14,20,46,46,7,7,51.73913043478261,100,3.652173913043478,7,0,0,0,7,15,1,1,0,1,0.13043478260869565,0.30434782608695654,0.43478260869565216,1.0,0.15217391304347827,0.32608695652173914
CUST000129,39,143442.29,3678.007435897436,9835.53,3402.156452492354,4,10,20,39,39,6,7,52.82051282051282,100,3.8205128205128207,8,0,0,0,7,13,1,1,0,1,0.10256410256410256,0.2564102564102564,0.5128205128205128,1.0,0.1794871794871795,0.3333333333333333
CUST000130,51,149564.96,2932.646274509804,9526.45,2880.3022654158785,6,17,20,51,50,6,7,43.431372549019606,100,3.176470588235294,7,0,0,0,4,11,1,1,0,1,0.11764705882352941,0.3333333333333333,0.39215686274509803,1.0,0.0784313725490196,0.21568627450980393
CUST000131,45,129799.97,2884.443777777778,9443.36,3056.259736596715,5,13,20,45,44,6,7,48.888888888888886,100,3.466666666666667,7,0,0,0,4,13,1,1,0,1,0.1111111111111111,0.28888888888888886,0.4444444444444444,1.0,0.08888888888888889,0.28888888888888886
CUST000132,38,132115.67,3476.7281578947373,8673.66,2843.279891855822,1,11,20,38,38,5,5,46.973684210526315,100,3.3157894736842106,7,0,0,0,3,11,1,1,0,1,0.02631578947368421,0.2894736842105263,0.5263157894736842,1.0,0.07894736842105263,0.2894736842105263
CUST000133,45,137094.18,3046.537333333333,9682.01,3341.2301548024057,1,10,20,45,45,7,5,43.77777777777778,100,3.066666666666667,7,0,0,0,7,10,1,1,0,1,0.022222222222222223,0.2222222222222222,0.4444444444444444,1.0,0.15555555555555556,0.2222222222222222
CUST000134,46,133752.76,2907.668695652174,9994.41,3219.9914743300583,4,11,20,46,46,4,6,44.45652173913044,100,3.1739130434782608,7,0,0,0,6,10,1,1,0,1,0.08695652173913043,0.2391304347826087,0.43478260869565216,1.0,0.13043478260869565,0.21739130434782608
CUST000135,40,210221.81,5255.54525,14962.66,5336.312867647034,3,8,20,40,40,5,5,53.125,100,3.6,7,0,0,0,3,15,1,1,1,1,0.075,0.2,0.5,1.0,0.075,0.375
CUST000136,37,172413.63999999998,4659.828108108108,14484.41,4513.954552627047,1,11,20,37,37,7,3,47.567567567567565,100,3.3513513513513513,7,0,0,0,2,11,1,1,0,1,0.02702702702702703,0.2972972972972973,0.5405405405405406,1.0,0.05405405405405406,0.2972972972972973
CUST000137,44,213219.92,4845.907272727273,14229.48,5093.939778579287,3,11,20,44,44,7,7,54.54545454545455,100,3.75,7,0,0,0,4,17,1,1,0,1,0.06818181818181818,0.25,0.45454545454545453,1.0,0.09090909090909091,0.38636363636363635
CUST000138,37,194374.26,5253.358378378379,14729.27,5295.264894020103,4,9,20,37,37,5,6,61.351351351351354,100,4.378378378378378,8,0,0,0,5,16,1,1,1,1,0.10810810810810811,0.24324324324324326,0.5405405405405406,1.0,0.13513513513513514,0.43243243243243246
CUST000139,48,204690.34,4264.382083333333,14998.91,5558.465335297321,4,16,20,48,48,9,6,52.708333333333336,100,3.7708333333333335,7,0,0,0,1,15,1,1,0,1,0.08333333333333333,0.3333333333333333,0.4166666666666667,1.0,0.020833333333333332,0.3125
CUST000140,40,160813.72,4020.343,13755.65,4473.7810920496,2,9,20,40,39,6,5,52.25,100,3.7,8,0,0,0,4,14,1,1,0,1,0.05,0.225,0.5,1.0,0.1,0.35
CUST000141,41,191360.43,4667.327560975609,14911.4,5088.952816593892,2,10,20,41,41,7,6,49.146341463414636,100,3.3902439024390243,7,0,0,0,3,13,1,1,0,1,0.04878048780487805,0.24390243902439024,0.4878048780487805,1.0,0.07317073170731707,0.3170731707317073
CUST000142,41,171240.05,4176.586585365853,14745.1,4526.756831340518,8,4,20,41,41,3,3,48.048780487804876,100,3.341463414634146,7,0,0,0,3,12,1,1,0,1,0.1951219512195122,0.0975609756097561,0.4878048780487805,1.0,0.07317073170731707,0.2926829268292683
CUST000143,45,193427.21,4298.382444444444,13504.13,4363.900575288202,4,13,20,45,45,6,7,57.333333333333336,100,3.911111111111111,7,0,0,0,3,18,1,1,0,1,0.08888888888888889,0.28888888888888886,0.4444444444444444,1.0,0.06666666666666667,0.4
CUST000144,39,151660.09,3888.7202564102563,14859.41,4399.4929062321235,1,11,20,39,39,6,5,43.84615384615385,85,3.1025641025641026,5,0,0,0,2,10,1,1,0,1,0.02564102564102564,0.28205128205128205,0.5128205128205128,1.0,0.05128205128205128,0.2564102564102564
CUST000145,45,170218.12,3782.6248888888886,14210.75,4803.312840050473,2,17,20,45,45,6,9,46.888888888888886,100,3.4,7,0,0,0,0,11,1,1,0,1,0.044444444444444446,0.37777777777777777,0.4444444444444444,1.0,0.0,0.24444444444444444
CUST000146,43,179728.69,4179.736976744186,20661.74,5304.433352815779,9,9,20,43,43,5,4,49.76744186046512,100,3.511627906976744,7,0,0,0,1,12,1,1,0,1,0.20930232558139536,0.20930232558139536,0.46511627906976744,1.0,0.023255813953488372,0.27906976744186046
CUST000147,47,187861.41,3997.0512765957446,13706.29,4327.092786252891,8,18,20,47,47,9,8,54.8936170212766,100,4.127659574468085,8,0,0,0,5,16,1,1,0,1,0.1702127659574468,0.3829787234042553,0.425531914893617,1.0,0.10638297872340426,0.3404255319148936
CUST000148,42,178762.26,4256.244285714286,14786.93,4274.978368251157,3,11,20,42,42,4,5,50.23809523809524,100,3.4761904761904763,7,0,0,0,2,14,1,1,0,1,0.07142857142857142,0.2619047619047619,0.47619047619047616,1.0,0.047619047619047616,0.3333333333333333
CUST000149,43,170079.36,3955.3339534883717,14450.63,4443.382869182924,5,5,20,43,42,5,4,46.627906976744185,100,3.186046511627907,6,0,0,0,2,12,1,1,0,1,0.11627906976744186,0.11627906976744186,0.46511627906976744,1.0,0.046511627906976744,0.27906976744186046
CUST000150,40,176747.78,4418.6945,14646.29,4817.018502042551,8,14,20,40,40,4,8,52.5,100,3.8,7,0,0,0,4,14,1,1,0,1,0.2,0.35,0.5,1.0,0.1,0.35
CUST000151,57,179364.24,3146.741052631579,13456.03,4124.249251710064,8,19,20,57,57,7,8,47.10526315789474,95,3.3684210526315788,6,0,0,0,1,15,1,1,0,1,0.14035087719298245,0.3333333333333333,0.3508771929824561,1.0,0.017543859649122806,0.2631578947368421
CUST000152,39,185319.85,4751.791025641026,14964.14,4968.13728486145,4,7,20,39,39,6,3,50.51282051282051,100,3.4615384615384617,7,0,0,0,2,14,1,1,0,1,0.10256410256410256,0.1794871794871795,0.5128205128205128,1.0,0.05128205128205128,0.358974358974359
CUST000153,49,183173.12,3738.22693877551,14830.64,4511.537561579018,5,20,20,49,49,9,10,48.673469387755105,95,3.489795918367347,6,0,0,0,3,14,1,1,0,1,0.10204081632653061,0.40816326530612246,0.40816326530612246,1.0,0.061224489795918366,0.2857142857142857
CUST000154,44,153032.77,3478.0175,13708.55,3861.6394387762575,3,11,20,44,44,6,5,47.04545454545455,95,3.272727272727273,6,0,0,0,3,13,1,1,0,1,0.06818181818181818,0.25,0.45454545454545453,1.0,0.06818181818181818,0.29545454545454547
CUST000155,41,185090.04,4514.391219512196,14886.5,5089.644448306873,1,11,20,41,41,3,7,50.1219512195122,100,3.4390243902439024,6,0,0,0,4,13,1,1,0,1,0.024390243902439025,0.2682926829268293,0.4878048780487805,1.0,0.0975609756097561,0.3170731707317073
CUST000156,53,183730.83,3466.619433962264,14148.26,4245.18803760954,7,17,20,53,53,5,6,48.0188679245283,100,3.4339622641509435,7,0,0,0,2,15,1,1,0,1,0.1320754716981132,0.32075471698113206,0.37735849056603776,1.0,0.03773584905660377,0.2830188679245283
CUST000157,45,171683.94,3815.1986666666667,14931.49,4552.216170540454,3,13,20,45,44,10,4,50.22222222222222,100,3.6,7,0,0,0,5,13,1,1,0,1,0.06666666666666667,0.28888888888888886,0.4444444444444444,1.0,0.1111111111111111,0.28888888888888886
CUST000158,43,162891.45,3788.173255813954,14775.73,4350.210750546472,7,8,20,43,43,7,4,46.97674418604651,100,3.302325581395349,7,0,0,0,2,12,1,1,0,1,0.16279069767441862,0.18604651162790697,0.46511627906976744,1.0,0.046511627906976744,0.27906976744186046
CUST000159,42,179819.68,4281.420952380952,14945.95,4782.766115327094,5,7,20,42,41,3,5,51.07142857142857,100,3.4761904761904763,6,0,0,0,2,14,1,1,0,1,0.11904761904761904,0.16666666666666666,0.47619047619047616,1.0,0.047619047619047616,0.3333333333333333
CUST000160,32,20995.63,656.1134375,4682.57,909.4173386494177,4,14,0,32,31,6,8,32.8125,40,2.5625,4,0,0,0,0,0,0,0,0,0,0.125,0.4375,0.0,1.0,0.0,0.0
CUST000161,16,8122.58,507.66125,1411.1,401.53893662383473,1,8,0,16,16,4,5,32.8125,40,2.5625,4,0,0,0,0,0,0,0,0,0,0.0625,0.5,0.0,1.0,0.0,0.0
CUST000162,24,26151.06,1089.6275,7300.87,1887.598118726432,6,13,0,24,24,6,8,35.625,55,2.875,4,0,0,0,0,0,0,0,0,0,0.25,0.5416666666666666,0.0,1.0,0.0,0.0
CUST000163,19,10915.65,574.5078947368421,2429.44,660.2727079066897,4,5,0,19,19,3,5,32.36842105263158,35,2.473684210526316,3,0,0,0,0,0,0,0,0,0,0.21052631578947367,0.2631578947368421,0.0,1.0,0.0,0.0
CUST000164,17,9246.18,543.8929411764706,1496.68,413.40114691671914,5,8,0,17,17,7,2,33.8235294117647,40,2.764705882352941,4,0,0,0,0,0,0,0,0,0,0.29411764705882354,0.47058823529411764,0.0,1.0,0.0,0.0
CUST000165,29,18234.66,628.7813793103448,3508.63,703.467485697629,3,14,0,29,29,9,8,32.93103448275862,40,2.586206896551724,4,0,0,0,0,0,0,0,0,0,0.10344827586206896,0.4827586206896552,0.0,1.0,0.0,0.0
CUST000166,24,13572.289999999999,565.5120833333333,2888.73,616.3156340282509,1,11,0,24,24,6,7,32.5,40,2.5,4,0,0,0,0,0,0,0,0,0,0.041666666666666664,0.4583333333333333,0.0,1.0,0.0,0.0
CUST000167,28,18188.1,649.5749999999999,2501.26,652.6331425818768,4,19,0,28,28,7,7,34.107142857142854,40,2.8214285714285716,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.6785714285714286,0.0,1.0,0.0,0.0
CUST000168,31,23901.32,771.0103225806452,4189.05,1025.7935618745253,4,18,0,31,31,8,5,33.54838709677419,40,2.7096774193548385,4,0,0,0,0,0,0,0,0,0,0.12903225806451613,0.5806451612903226,0.0,1.0,0.0,0.0
CUST000169,28,23997.13,857.0403571428571,4202.75,1165.9570273654303,5,11,0,28,28,5,5,32.857142857142854,40,2.5714285714285716,4,0,0,0,0,0,0,0,0,0,0.17857142857142858,0.39285714285714285,0.0,1.0,0.0,0.0
CUST000170,24,11875.91,494.82958333333335,2034.67,561.5414953383012,4,11,0,24,24,6,6,33.125,40,2.625,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.4583333333333333,0.0,1.0,0.0,0.0
CUST000171,22,42894.45,1949.7477272727272,21527.75,4707.1522895583685,4,12,0,22,22,7,7,36.81818181818182,70,2.909090909090909,5,0,0,0,1,0,0,0,0,0,0.18181818181818182,0.5454545454545454,0.0,1.0,0.045454545454545456,0.0
CUST000172,33,19389.14,587.5496969696969,2058.71,536.6883090624206,5,19,0,33,33,9,8,33.63636363636363,40,2.727272727272727,4,0,0,0,0,0,0,0,0,0,0.15151515151515152,0.5757575757575758,0.0,1.0,0.0,0.0
CUST000173,25,18413.22,736.5288,2047.26,617.7767711271873,5,14,0,25,25,6,9,33.8,40,2.76,4,0,0,0,0,0,0,0,0,0,0.2,0.56,0.0,1.0,0.0,0.0
CUST000174,18,11700.17,650.0094444444444,4057.29,997.545093372444,3,8,0,18,18,4,5,33.05555555555556,40,2.611111111111111,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.4444444444444444,0.0,1.0,0.0,0.0
CUST000175,32,26352.21,823.5065625,6371.21,1418.7068964459454,6,13,0,32,32,4,8,33.59375,60,2.625,5,0,0,0,0,0,0,0,0,0,0.1875,0.40625,0.0,1.0,0.0,0.0
CUST000176,24,16103.380000000001,670.9741666666667,3581.4,869.9028369427326,2,12,0,24,24,6,4,32.916666666666664,40,2.5833333333333335,4,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.5,0.0,1.0,0.0,0.0
CUST000177,16,6093.15,380.821875,1261.73,357.6182132054378,3,7,0,16,16,4,4,33.125,35,2.625,3,0,0,0,0,0,0,0,0,0,0.1875,0.4375,0.0,1.0,0.0,0.0
CUST000178,27,19857.66,735.4688888888888,3576.86,857.6769414723317,5,10,0,27,27,8,3,32.77777777777778,40,2.5555555555555554,4,0,0,0,0,0,0,0,0,0,0.18518518518518517,0.37037037037037035,0.0,1.0,0.0,0.0
CUST000179,10,10899.12,1089.912,3890.28,1384.2655471468536,3,6,0,10,10,4,5,34.5,40,2.9,4,0,0,0,0,0,0,0,0,0,0.3,0.6,0.0,1.0,0.0,0.0
CUST000180,19,9317.98,490.41999999999996,2089.39,545.4550122705915,5,12,0,19,19,6,5,34.473684210526315,40,2.8947368421052633,4,0,0,0,0,0,0,0,0,0,0.2631578947368421,0.631578947368421,0.0,1.0,0.0,0.0
CUST000181,19,15277.22,804.0642105263157,3980.64,1155.632290611295,2,7,0,19,19,5,5,32.36842105263158,40,2.473684210526316,4,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.3684210526315789,0.0,1.0,0.0,0.0
CUST000182,23,6999.02,304.3052173913044,1394.44,314.02441482774094,6,14,0,23,23,10,5,34.34782608695652,40,2.869565217391304,4,0,0,0,0,0,0,0,0,0,0.2608695652173913,0.6086956521739131,0.0,1.0,0.0,0.0
CUST000183,17,14050.8,826.5176470588235,5779.9,1435.8134908586203,2,9,0,17,17,5,6,34.411764705882355,50,2.7058823529411766,4,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.5294117647058824,0.0,1.0,0.0,0.0
CUST000184,16,6737.08,421.0675,2156.18,560.1041695672927,3,9,0,16,16,5,7,33.75,40,2.75,4,0,0,0,0,0,0,0,0,0,0.1875,0.5625,0.0,1.0,0.0,0.0
CUST000185,24,23455.79,977.3245833333334,6275.87,1311.443953235547,1,11,0,24,24,6,6,33.333333333333336,50,2.5416666666666665,3,0,0,0,0,0,0,0,0,0,0.041666666666666664,0.4583333333333333,0.0,1.0,0.0,0.0
CUST000186,25,15043.27,601.7308,3249.81,710.2470863305249,5,8,0,25,25,4,5,32.6,40,2.52,4,0,0,0,0,0,0,0,0,0,0.2,0.32,0.0,1.0,0.0,0.0
CUST000187,23,14645.0,636.7391304347826,5787.51,1246.4550535415265,3,14,0,23,23,9,7,34.56521739130435,50,2.782608695652174,4,0,0,0,0,0,0,0,0,0,0.13043478260869565,0.6086956521739131,0.0,1.0,0.0,0.0
CUST000188,24,19577.96,815.7483333333333,6011.94,1240.1465971536932,4,11,0,24,24,7,6,34.583333333333336,65,2.7083333333333335,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.4583333333333333,0.0,1.0,0.0,0.0
CUST000189,30,21425.85,714.1949999999999,3053.73,773.8093257552937,5,11,0,30,30,7,8,32.666666666666664,40,2.533333333333333,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.36666666666666664,0.0,1.0,0.0,0.0
CUST000190,14,10974.89,783.9207142857142,2895.72,909.1842899372388,0,10,0,14,14,7,3,33.57142857142857,35,2.7142857142857144,3,0,0,0,0,0,0,0,0,0,0.0,0.7142857142857143,0.0,1.0,0.0,0.0
CUST000191,33,22497.08,681.729696969697,3103.61,812.8105163931384,4,19,0,33,33,11,7,33.484848484848484,40,2.696969696969697,4,0,0,0,0,0,0,0,0,0,0.12121212121212122,0.5757575757575758,0.0,1.0,0.0,0.0
CUST000192,19,19925.96,1048.7347368421051,6792.66,1610.29650730116,1,10,0,19,19,4,5,33.94736842105263,50,2.6315789473684212,3,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.5263157894736842,0.0,1.0,0.0,0.0
CUST000193,26,20621.059999999998,793.1176923076922,3714.47,974.3643146310632,5,16,0,26,25,8,6,49.03846153846154,55,3.8076923076923075,5,0,0,1,0,0,0,0,0,0,0.19230769230769232,0.6153846153846154,0.0,1.0,0.0,0.0
CUST000194,19,19721.350000000002,1037.9657894736843,4799.01,1233.0375658074647,4,11,0,19,19,5,5,33.94736842105263,40,2.789473684210526,4,0,0,0,0,0,0,0,0,0,0.21052631578947367,0.5789473684210527,0.0,1.0,0.0,0.0
CUST000195,29,31627.66,1090.6089655172414,5033.55,1234.322185933712,4,16,0,29,29,8,6,34.13793103448276,55,2.7241379310344827,4,0,0,0,0,0,0,0,0,0,0.13793103448275862,0.5517241379310345,0.0,1.0,0.0,0.0
CUST000196,28,22099.079999999998,789.2528571428571,3721.09,969.4817295887268,6,17,0,28,28,9,6,34.107142857142854,40,2.8214285714285716,4,0,0,0,0,0,0,0,0,0,0.21428571428571427,0.6071428571428571,0.0,1.0,0.0,0.0
CUST000197,21,11712.05,557.7166666666666,4850.34,1005.6541015246413,5,11,0,21,21,7,8,33.80952380952381,40,2.761904761904762,4,0,0,0,0,0,0,0,0,0,0.23809523809523808,0.5238095238095238,0.0,1.0,0.0,0.0
CUST000198,26,23692.63,911.255,5674.6,1450.9633901935638,4,15,0,26,26,7,8,45.19230769230769,65,3.8076923076923075,5,1,0,0,0,0,0,0,0,0,0.15384615384615385,0.5769230769230769,0.0,1.0,0.0,0.0
CUST000199,21,15207.33,724.1585714285715,6809.28,1499.346483646411,1,10,0,21,21,5,5,34.285714285714285,70,2.619047619047619,5,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.47619047619047616,0.0,1.0,0.0,0.0
CUST000200,18,11018.73,612.1516666666666,2132.01,565.3268597301502,3,12,0,18,18,6,6,34.166666666666664,40,2.8333333333333335,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0
CUST000201,31,34006.74,1096.9916129032258,6892.99,1395.7730925526466,7,13,0,31,31,6,7,33.87096774193548,50,2.6774193548387095,4,0,0,0,0,0,0,0,0,0,0.22580645161290322,0.41935483870967744,0.0,1.0,0.0,0.0
CUST000202,22,16609.75,754.9886363636364,4812.63,1105.728949780988,7,15,0,22,22,8,7,35.0,40,3.0,4,0,0,0,0,0,0,0,0,0,0.3181818181818182,0.6818181818181818,0.0,1.0,0.0,0.0
CUST000203,16,13530.28,845.6425,4691.59,1306.1272128676185,1,7,0,16,16,5,5,32.5,35,2.5,3,0,0,0,0,0,0,0,0,0,0.0625,0.4375,0.0,1.0,0.0,0.0
