customer_id,red_flag_code,red_flag_description
CUST000085,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000085,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000086,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000086,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000086,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000087,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000087,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000087,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000088,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000088,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000088,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000089,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000089,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000089,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000090,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000090,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000090,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000091,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000091,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000091,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000092,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000092,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000092,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000093,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000093,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000093,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000094,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000094,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000094,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000095,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000095,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000095,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000096,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000096,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000096,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000097,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST000097,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000097,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000097,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000098,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000098,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000098,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000099,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000099,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000100,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000100,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000100,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000101,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000101,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000101,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000102,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000102,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000102,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000103,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000103,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000103,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000104,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000104,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000104,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000105,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000105,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000105,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000106,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000106,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000106,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000107,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000107,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000107,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000108,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000108,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000108,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000109,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000109,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000109,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000110,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000110,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000110,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000110,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000111,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000111,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000111,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000111,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000112,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000112,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000112,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000112,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000113,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000113,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000113,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000113,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000114,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000114,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000114,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000114,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000115,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000115,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000115,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000115,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000116,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000116,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000116,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000116,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000117,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000117,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000117,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000117,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000118,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000118,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000118,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000118,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000119,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000119,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000119,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000119,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000120,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000120,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000120,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000120,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000121,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000121,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000121,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000121,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000122,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000122,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000122,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000122,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000123,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000123,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000123,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000124,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000124,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000124,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000124,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000125,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000125,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000125,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000125,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000126,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000126,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000126,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000126,RF_STRUCTURING,Multiple transactions observed in the synthetic structuring threshold range.
CUST000127,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000127,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
